name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,notes
Don Heinkel,Detroit Tigers,1989,1988,P,topps,499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2021,2020,DH,topps,T65-22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cardboard Card
Guillermo Hernandez,Detroit Tigers,1988,1988,P,donruss,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Darrell Evans,Detroit Tigers,1988,1988,"1B, 2B, 3B, SS",donruss,533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eric King,Detroit Tigers,1988,1988,P,donruss,535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paul Gibson,Detroit Tigers,1988,1988,P,donruss,445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gary Ward,Detroit Tigers,1991,1990,OF,score,637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Scherzer,Detroit Tigers,2012,2011,P,bowman,164,0,0,0,0,1,1,0,0,0,0,0,gold,0,0,0,0,0,0,0,0,
Beau Burrows,Detroit Tigers,2015,2014,P,bowman,17,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Chet Lemon,Detroit Tigers,1984,1983,OF,topps,611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Leach,Detroit Tigers,1984,1983,1B,topps,427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nate Cornejo,Detroit Tigers,1999,1998,P,bowman,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Willi Castro,Detroit Tigers,2021,2020,SS,topps,192,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
Aurelio Lopez,Detroit Tigers,1982,1981,P,donruss,359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dave Rozema,Detroit Tigers,1982,1981,P,donruss,259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Robbie Grossman,Detroit Tigers,2021,2020,OF,topps,509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Buck Farmer,Detroit Tigers,2021,2020,P,topps,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Travis Fryman,Detroit Tigers,1993,1992,"3B, SS",topps,392,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Topps Gold
Matthew Boyd,Detroit Tigers,2020,2019,P,topps,165,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Christin Stewart,Detroit Tigers,2020,2019,OF,topps,23,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Aviles,Detroit Tigers,2017,2016,OF,topps,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Close Call,Detroit Tigers,2020,2019,none,topps,31,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goodrum Hangs On After Swipping Second (Checklist)
Jose Iglesias,Detroit Tigers,2017,2016,SS,topps,441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Martinez,Detroit Tigers,2017,2016,DH,topps,611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jordan Zimmermann,Detroit Tigers,2017,2016,P,topps,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Niko Goodrum,Detroit Tigers,2020,2019,"2B, OF",topps,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Avila,Detroit Tigers,2017,2016,C,topps,US69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Upton,Detroit Tigers,2017,2016,OF,topps,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Niko Goodrum,Detroit Tigers,2019,2018,"2B, OF",topps,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
James McCann,Detroit Tigers,2019,2018,C,topps,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jordan Zimmermann,Detroit Tigers,2019,2018,P,topps,249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeimer Candelario,Detroit Tigers,2019,2018,3B,topps,211,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Jimenez,Detroit Tigers,2019,2018,P,topps,217,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mikie Mahtook,Detroit Tigers,2019,2018,OF,topps,477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyson Ross,Detroit Tigers,2019,2018,P,topps,US281,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Josh Harrison,Detroit Tigers,2019,2018,2B,topps,US33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nicholas Castellanos,Detroit Tigers,2019,2018,OF,topps,209,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spencer Turnbull,Detroit Tigers,2019,2018,P,topps,US276,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gregory Soto,Detroit Tigers,2019,2018,P,topps,US94,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nick Ramirez,Detroit Tigers,2019,2018,P,topps,US67,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Willie Hernandez,Detroit Tigers,1984,1984,P,donruss,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Lance Parrish,Detroit Tigers,1984,1984,C,donruss,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Dave Bergman,Detroit Tigers,1984,1984,1B,donruss,537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dan Petry,Detroit Tigers,1984,1984,P,donruss,168,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Juan Berenguer,Detroit Tigers,1984,1984,P,donruss,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milt Wilcox,Detroit Tigers,1984,1984,P,donruss,227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Aurellio Lopez,Detroit Tigers,1984,1984,P,donruss,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Darrell Evans,Detroit Tigers,1984,1984,1B,donruss,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Doug Bair,Detroit Tigers,1984,1984,P,donruss,369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Frank Tanana,Detroit Tigers,1990,1990,P,donruss,508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alan Trammell,Detroit Tigers,1990,1990,SS,donruss,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milt Cuyler,Detroit Tigers,1991,1990,OF,fleer,334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lou Whitaker,Detroit Tigers,1986,1985,2B,sportflics,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Munoz,Detroit Tigers,1992,1992,P,donruss,627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rico Brogna,Detroit Tigers,1992,1992,1B,donruss,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dave Haas,Detroit Tigers,1992,1992,P,donruss,335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greg Gohr,Detroit Tigers,1995,1994,P,upper deck,478,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Collector's Choice
Bill Gullickson,Detroit Tigers,1995,1994,P,upper deck,479,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Collector's Choice
Dave Rozema,Detroit Tigers,1985,1984,C,topps,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lance Parrish,Detroit Tigers,1985,1984,C,topps,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marty Castillo,Detroit Tigers,1982,1981,C,fleer,265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Champ Summers,Detroit Tigers,1982,1981,OF,fleer,282,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Richie Hebner,Detroit Tigers,1982,1981,1B,fleer,268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Doug Baker,Detroit Tigers,1985,1984,3B,topps,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bill Scherrer,Detroit Tigers,1985,1984,P,topps,586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Barbaro Garbey,Detroit Tigers,1985,1984,"1B, 3B",topps,243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chad Kreuter,Detroit Tigers,1993,1992,C,topps,692,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Phil Clark,Detroit Tigers,1993,1992,OF,topps,802,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coming Attraction
Mark Carreon,Detroit Tigers,1993,1992,OF,topps,567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matthew Boyd,Detroit Tigers,2022,2021,P,topps,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matt Manning,Detroit Tigers,2022,2021,P,topps,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gregory Soto,Detroit Tigers,2022,2021,P,topps,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gregory Soto,Detroit Tigers,2022,2021,P,topps,17,0,0,0,0,1,1,0,0,0,0,0,silver,0,0,0,0,0,0,0,0,
Spencer Turnbull,Detroit Tigers,2022,2021,P,topps,228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Reyes,Detroit Tigers,2022,2021,OF,topps,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Robbie Grossman,Detroit Tigers,2022,2021,OF,topps,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jake Rogers,Detroit Tigers,2022,2021,C,topps,198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zack Short,Detroit Tigers,2022,2021,SS,topps,148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Willi Castro,Detroit Tigers,2022,2021,"2B, SS",topps,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2022,2021,"1B, DH",topps,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyler Alexander,Detroit Tigers,2021,2020,P,topps,US299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Casey Mize,Detroit Tigers,2020,2019,P,panini,PM-CM,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prospect Materials (Jersey), Unofficial Brand"
Ivan Nova,Detroit Tigers,2020,2019,P,topps,379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tarik Skubal,Detroit Tigers,2021,2020,P,topps,US284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rookie Debut - 8/18/2020
Zack Short,Detroit Tigers,2021,2020,SS,topps,148,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2021,2020,DH,bowman,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Javier Baez,Detroit Tigers,2022,2021,SS,topps,571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kyle Funkhouser,Detroit Tigers,2021,2020,P,topps,119,0,1,0,0,1,1,0,0,1,0,0,cyan,0,0,0,0,0,0,0,0,
Wilson Ramos,Detroit Tigers,2021,2020,C,topps,270,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Nomar Mazara,Detroit Tigers,2021,2020,OF,topps,477,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Daz Cameron,Detroit Tigers,2021,2020,OF,topps,41,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jonathan Schoop,Detroit Tigers,2021,2020,2B,topps,388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wily Peralta,Detroit Tigers,2022,2021,P,topps,653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jonathan Schoop,Detroit Tigers,2022,2021,"1B, 2B",topps,493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jacob Robson,Detroit Tigers,2022,2021,OF,topps,623,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eric Haase,Detroit Tigers,2022,2021,"C, OF",topps,488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Niko Goodrum,Detroit Tigers,2022,2021,SS,topps,573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tarik Skubal,Detroit Tigers,2022,2021,P,topps,423,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Tarik Skubal,Detroit Tigers,2022,2021,P,topps,423,0,0,0,0,1,1,0,1,0,0,0,silver,0,0,0,0,0,0,0,0,
Jose Urena,Detroit Tigers,2022,2021,P,topps,427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Akil Baddoo,Detroit Tigers,2022,2021,OF,topps,402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Javier Baez,Detroit Tigers,2022,2021,SS,topps,571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Casey Mize,Detroit Tigers,2022,2021,P,topps,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Team Card,Detroit Tigers,2022,2021,team,topps,640,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeimer Candelario,Detroit Tigers,2022,2021,3B,topps,542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tucker Barnhart,Detroit Tigers,2022,2021,C,topps,406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jack Morris,Detroit Tigers,1987,1986,P,topps,778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Javier Baez,Detroit Tigers,2022,2021,SS,topps,87TB-46,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,
Joey Wentz,Detroit Tigers,2022,2021,P,topps,US295,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jack Morris,Detroit Tigers,2022,2021,P,topps,319,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
Riley Greene,Detroit Tigers,2023,2022,OF,topps,SMLB-26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stars of MLB
Spencer Torkelson,Detroit Tigers,2022,2022,1B,topps,USC100,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Spencer Torkelson,Detroit Tigers,2022,2022,1B,topps,USC157,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rookie Debut: 4/8/2022
Beau Brieske,Detroit Tigers,2022,2022,P,topps,USC147,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Harold Castro,Detroit Tigers,2023,2022,"1B, 3B",topps,126,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gregory Soto,Detroit Tigers,2023,2022,P,topps,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Riley Greene,Detroit Tigers,2023,2022,OF,topps,31,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tarik Skubal,Detroit Tigers,2023,2022,P,topps,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beau Brieske,Detroit Tigers,2023,2022,P,topps,184,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kody Clemens,Detroit Tigers,2023,2022,2B,topps,176,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2023,2022,"1B, DH",topps,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
