name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Aaron Ashby,Milwaukee Brewers,2022,2021,P,topps,78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Daniel Vogelbach,Milwaukee Brewers,2021,2020,1B,topps,US148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Avisail Garcia,Milwaukee Brewers,2021,2020,OF,topps,503,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Mark Mathias,Milwaukee Brewers,2021,2020,OF,topps,137,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Milwaukee Brewers,2022,2021,team,topps,597,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Daniel Vogelbach,Milwaukee Brewers,2022,2021,1B,topps,522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Adrian Houser,Milwaukee Brewers,2022,2021,P,topps,486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kolten Wong,Milwaukee Brewers,2022,2021,2B,topps,449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lorenzo Cain,Milwaukee Brewers,2022,2021,OF,topps,442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh Hader,Milwaukee Brewers,2022,2021,P,topps,487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon Woodruff,Milwaukee Brewers,2022,2021,P,topps,336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Willy Adames,Milwaukee Brewers,2022,2021,SS,topps,378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Keston Hiura,Milwaukee Brewers,2023,2022,"1B, 2B",topps,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ethan Small,Milwaukee Brewers,2023,2022,P,topps,87,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Yelich,Milwaukee Brewers,2023,2022,OF,topps,192,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Aaron Ashby,Milwaukee Brewers,2023,2022,P,topps,281,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Adrian Houser,Milwaukee Brewers,2023,2022,P,topps,323,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tyrone Taylor,Milwaukee Brewers,2023,2022,OF,topps,61,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Esteury Ruiz,Milwaukee Brewers,2023,2022,OF,topps,88BA-ERZ,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1988,1,NA,este_2023_top_88baerz_f.png,este_2023_top_88baerz_r.png
Luis Urias,Milwaukee Brewers,2023,2022,"2B, 3B",topps,322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Yelich,Milwaukee Brewers,2023,2022,OF,topps,SMLB-11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Stars of MLB,NA,NA
Team Card,Milwaukee Brewers,2023,2022,team,topps,533,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Freddy Peralta,Milwaukee Brewers,2023,2022,P,topps,353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brian Anderson,Milwaukee Brewers,2023,2022,"3B, OF",topps,480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
