name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,notes
Jon Lester,St. Louis Cardinals,2022,2021,P,topps,213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Reyes,St. Louis Cardinals,2022,2021,P,topps,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yadier Molina,St. Louis Cardinals,2022,2021,C,topps,205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adam Wainwright,St. Louis Cardinals,2022,2021,P,topps,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lars Nootbaar,St. Louis Cardinals,2022,2021,OF,topps,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kwang-Hyun Kim,St. Louis Cardinals,2022,2021,P,topps,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dylan Carlson,St. Louis Cardinals,2021,2020,OF,topps,RP-7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Rookie Performers
Juan Yepez,St. Louis Cardinals,2022,2021,"1B, OF",topps,506,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tommy Edman,St. Louis Cardinals,2021,2020,"3B, OF",topps,396,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Bob Gibson,St. Louis Cardinals,2021,2020,P,topps,639,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Seth Elledge,St. Louis Cardinals,2021,2020,P,topps,122,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kolten Wong,St. Louis Cardinals,2021,2020,2B,topps,356,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Harrison Bader,St. Louis Cardinals,2021,2020,OF,topps,278,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kwang-Hyun Kim,St. Louis Cardinals,2021,2020,P,topps,279,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Paul DeJong,St. Louis Cardinals,2022,2021,SS,topps,441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tommy Edman,St. Louis Cardinals,2022,2021,2B,topps,419,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyler O'Neill,St. Louis Cardinals,2022,2021,OF,topps,397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jack Flaherty,St. Louis Cardinals,2022,2021,P,topps,588,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matt Carpenter,St. Louis Cardinals,2022,2021,"1B, 3B",topps,484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Edmundo Sosa,St. Louis Cardinals,2022,2021,SS,topps,565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dylan Carlson,St. Louis Cardinals,2022,2021,OF,topps,578,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
J.A. Happ,St. Louis Cardinals,2022,2021,P,topps,334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paul Goldschmidt,St. Louis Cardinals,2022,2021,1B,topps,535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andre Pallante,St. Louis Cardinals,2022,2021,P,topps,522,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Albert Pujols,St. Louis Cardinals,2022,2021,"1B, DH",topps,USC50,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Albert Pujols,St. Louis Cardinals,2023,2022,"1B, DH",topps,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Paul Goldschmidt,St. Louis Cardinals,2023,2022,1B,topps,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jordan Montgomery,St. Louis Cardinals,2023,2022,P,topps,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zack Thompson,St. Louis Cardinals,2023,2022,P,topps,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Helsley,St. Louis Cardinals,2023,2022,P,topps,229,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tommy Edman,St. Louis Cardinals,2023,2022,"2B, SS",topps,294,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyler O'Neill,St. Louis Cardinals,2023,2022,OF,topps,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yadier Molina,St. Louis Cardinals,2022,2021,C,topps,WTTS-42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Welcome to the Show
Steven Matz,St. Louis Cardinals,2023,2022,P,topps,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nolan Arenado,St. Louis Cardinals,2023,2022,3B,topps,T88-26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,
Dakota Hudson,St. Louis Cardinals,2023,2022,P,topps,458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
